,price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
7856,850000.0,2.0,3380.0,1.0,9.0,1690.0,1690.0,1979.0,98075.0,-122.07700000000001,3380.0
7857,,1.75,,1.0,7.0,910.0,300.0,1942.0,98117.0,-122.382,1310.0
7858,475000.0,,2480.0,2.0,8.0,,0.0,2001.0,98155.0,-122.29700000000001,1850.0
7859,570000.0,2.25,2010.0,1.0,8.0,1330.0,680.0,,98052.0,-122.115,2080.0
7860,826600.0,3.25,3230.0,1.5,7.0,1750.0,,1916.0,98105.0,-122.3,1730.0
7861,387000.0,2.5,1170.0,2.0,8.0,1170.0,0.0,2001.0,98122.0,-122.29700000000001,1250.0
7862,330000.0,1.0,1250.0,1.0,7.0,1250.0,0.0,1969.0,98077.0,-122.07600000000001,1440.0
7863,653450.0,2.5,2070.0,1.0,8.0,1540.0,530.0,,98075.0,-122.01299999999999,2620.0
7864,285000.0,1.0,1050.0,1.0,7.0,1050.0,0.0,2005.0,98029.0,-121.99600000000001,1890.0
7865,217000.0,1.0,1400.0,1.0,7.0,1400.0,0.0,1962.0,98059.0,-122.15899999999999,1400.0
7866,615000.0,1.0,,1.0,7.0,1120.0,0.0,1977.0,98033.0,-122.2,2380.0
7867,580135.0,2.5,3150.0,2.0,8.0,3150.0,0.0,2014.0,,-122.12200000000001,2650.0
7868,1150000.0,3.5,4540.0,2.0,11.0,4200.0,340.0,1998.0,98006.0,-122.137,3990.0
7869,231200.0,2.0,1400.0,1.0,7.0,1400.0,0.0,1991.0,98022.0,-121.98899999999999,1450.0
7870,680000.0,2.75,2500.0,2.0,8.0,2500.0,0.0,2010.0,98053.0,-122.01700000000001,
7871,267500.0,1.5,1390.0,2.0,7.0,,0.0,2001.0,98118.0,-122.29,1100.0
7872,942000.0,,3160.0,2.0,8.0,2310.0,850.0,1939.0,98125.0,-122.285,3130.0
7873,435000.0,1.75,1310.0,1.0,6.0,1310.0,,1948.0,98117.0,,1420.0
7874,315000.0,1.0,1740.0,1.0,7.0,950.0,,1924.0,98118.0,-122.29,1270.0
7875,354901.0,2.5,1490.0,,8.0,1490.0,0.0,2004.0,98125.0,-122.29899999999999,1364.0
7876,439888.0,2.0,1300.0,1.0,,,0.0,2005.0,98053.0,-122.01299999999999,1640.0
7877,360000.0,1.0,1460.0,1.5,8.0,1340.0,120.0,1928.0,,-122.34700000000001,
7878,205000.0,1.0,1030.0,1.0,,1030.0,0.0,1955.0,98055.0,-122.221,1420.0
7879,299995.0,,,2.0,8.0,1970.0,0.0,1988.0,98092.0,-122.21799999999999,1950.0
7880,150000.0,1.0,790.0,1.0,,790.0,0.0,1944.0,98058.0,-122.17399999999999,850.0
7881,575000.0,2.25,3800.0,1.0,10.0,3330.0,470.0,1976.0,98042.0,-122.152,
7882,625000.0,2.0,2168.0,2.0,7.0,2168.0,0.0,1950.0,98146.0,-122.367,2168.0
7883,950000.0,3.5,4140.0,2.0,11.0,4140.0,0.0,2000.0,98059.0,-122.14399999999999,4140.0
7884,278800.0,2.5,2440.0,1.0,8.0,1560.0,880.0,1965.0,98031.0,-122.22200000000001,2090.0
7885,713500.0,2.0,1720.0,2.0,,1720.0,0.0,1908.0,,,1720.0
7886,1900000.0,2.25,3020.0,1.5,10.0,2110.0,910.0,1916.0,98040.0,-122.21,3890.0
7887,439000.0,2.0,2610.0,1.0,7.0,1710.0,900.0,1988.0,98117.0,-122.366,1600.0
7888,425000.0,2.0,1500.0,1.0,7.0,1060.0,440.0,1981.0,98027.0,-122.081,1550.0
7889,252500.0,2.5,2600.0,1.5,7.0,1570.0,1030.0,,98003.0,-122.304,1660.0
7890,185000.0,1.5,,1.0,7.0,1370.0,0.0,1961.0,,-122.19200000000001,1710.0
7891,406550.0,,2400.0,1.0,7.0,1200.0,1200.0,1974.0,98074.0,-122.059,2390.0
7892,243000.0,1.5,1068.0,2.0,7.0,1068.0,0.0,1990.0,98028.0,-122.244,1078.0
7893,,1.5,2220.0,,8.0,1110.0,1110.0,1962.0,98006.0,-122.17200000000001,
7894,204750.0,1.0,880.0,1.0,7.0,880.0,0.0,1942.0,98198.0,-122.304,1800.0
7895,222000.0,1.5,,1.0,7.0,1310.0,0.0,1968.0,98042.0,-122.147,1710.0
7896,200000.0,1.0,1350.0,1.0,7.0,1350.0,,1966.0,98055.0,-122.197,1320.0
7897,367000.0,2.25,1400.0,3.0,8.0,1400.0,0.0,2006.0,,-122.35600000000001,1490.0
7898,183000.0,1.0,1170.0,1.0,7.0,1170.0,0.0,1962.0,98188.0,-122.28200000000001,2040.0
7899,300000.0,2.5,1020.0,2.0,7.0,720.0,300.0,2004.0,98144.0,-122.31700000000001,1470.0
7900,369000.0,1.75,1300.0,,7.0,1300.0,0.0,1985.0,98133.0,-122.355,
7901,380000.0,2.0,2010.0,2.0,6.0,2010.0,0.0,1929.0,98133.0,-122.352,1890.0
7902,,2.0,1590.0,2.0,6.0,1590.0,0.0,1985.0,98125.0,-122.322,
7903,475000.0,1.0,1470.0,1.0,7.0,1470.0,0.0,1963.0,98034.0,-122.194,1300.0
7904,225000.0,,1580.0,1.0,7.0,,0.0,1981.0,98001.0,-122.281,1480.0
7905,371000.0,1.75,1970.0,1.0,8.0,,0.0,1968.0,98058.0,-122.146,
7906,625000.0,2.5,,,8.0,2330.0,0.0,2003.0,98116.0,-122.39200000000001,1980.0
7907,3200000.0,5.0,7100.0,2.5,13.0,,1860.0,,98199.0,-122.40799999999999,3130.0
7908,329000.0,1.75,1230.0,1.0,7.0,1230.0,0.0,1980.0,98045.0,-121.772,1250.0
7909,,1.75,2570.0,2.0,7.0,2570.0,0.0,1962.0,98177.0,-122.37100000000001,2570.0
7910,616000.0,2.5,3440.0,,10.0,3440.0,,,98038.0,-122.00399999999999,3200.0
7911,1824100.0,2.25,3330.0,,9.0,3330.0,0.0,1968.0,98004.0,-122.214,2870.0
7912,435000.0,2.25,1780.0,2.0,7.0,1780.0,0.0,2002.0,,-122.149,1670.0
7913,,2.5,2110.0,2.0,8.0,2110.0,0.0,2000.0,98030.0,-122.193,2720.0
7914,820000.0,,2770.0,2.0,9.0,2770.0,0.0,2002.0,,-122.081,3410.0
7915,310000.0,2.5,,2.0,,1590.0,0.0,2000.0,98019.0,-121.986,1820.0
7916,443750.0,2.25,1460.0,2.0,,1140.0,320.0,2003.0,98199.0,-122.4,1460.0
7917,795000.0,2.25,2070.0,,8.0,1700.0,370.0,1967.0,98040.0,-122.22200000000001,2520.0
7918,475000.0,2.5,2420.0,1.0,8.0,1530.0,890.0,1957.0,98003.0,-122.30799999999999,
7919,585000.0,1.75,2000.0,2.0,7.0,2000.0,0.0,1921.0,98103.0,,1520.0
7920,,,1010.0,2.0,,1010.0,0.0,,98056.0,-122.19,1220.0
7921,635000.0,,3050.0,2.0,8.0,,,,98029.0,-122.01299999999999,2580.0
7922,305000.0,1.0,1160.0,,,1160.0,0.0,1968.0,98077.0,-122.074,1160.0
7923,785000.0,2.0,,1.0,7.0,1100.0,1080.0,1904.0,98103.0,-122.345,
7924,525000.0,1.75,1560.0,1.0,6.0,780.0,780.0,1944.0,98199.0,,1560.0
7925,537000.0,1.75,1580.0,1.0,7.0,790.0,790.0,1910.0,98117.0,-122.37100000000001,
7926,279950.0,1.75,1660.0,1.0,7.0,1380.0,280.0,,,,
7927,659000.0,2.0,,2.0,8.0,2350.0,0.0,1977.0,98005.0,-122.17,1640.0
7928,203000.0,1.0,1440.0,1.0,7.0,970.0,470.0,1980.0,98023.0,,1600.0
7929,782500.0,2.5,2930.0,2.0,9.0,2930.0,0.0,,98074.0,,
7930,250000.0,1.75,1590.0,1.0,7.0,1130.0,460.0,1984.0,98031.0,-122.18,1500.0
7931,279000.0,1.0,1400.0,1.0,7.0,1060.0,340.0,1955.0,98056.0,-122.194,1400.0
7932,664000.0,2.5,,2.0,8.0,3190.0,0.0,1979.0,98052.0,,2790.0
7933,2900000.0,3.25,4580.0,,,3080.0,1500.0,1991.0,98109.0,,3540.0
7934,378500.0,2.0,1830.0,1.0,7.0,,,1953.0,98118.0,-122.279,1830.0
7935,535000.0,1.75,2720.0,1.5,9.0,2720.0,0.0,,98014.0,-121.89200000000001,2560.0
7936,520000.0,1.0,1360.0,1.0,7.0,1360.0,0.0,,98034.0,-122.226,2830.0
7937,369950.0,,1520.0,1.0,6.0,,720.0,,98106.0,-122.351,1430.0
7938,545000.0,2.25,2290.0,2.0,8.0,2290.0,0.0,1981.0,98075.0,-122.074,1660.0
7939,360000.0,,2150.0,2.0,8.0,2150.0,0.0,1991.0,98058.0,-122.12899999999999,2400.0
7940,760000.0,1.5,,1.0,7.0,1170.0,0.0,,98004.0,-122.194,1870.0
7941,450000.0,1.75,1830.0,1.0,,1010.0,820.0,1939.0,98115.0,-122.309,1200.0
7942,612500.0,2.5,2730.0,2.0,9.0,2730.0,0.0,,98011.0,-122.205,2730.0
7943,280000.0,1.0,1090.0,1.0,7.0,,0.0,1962.0,98056.0,-122.169,1090.0
7944,750000.0,2.5,2560.0,2.0,9.0,2560.0,0.0,1993.0,98027.0,-122.051,2800.0
7945,237000.0,1.0,1160.0,1.0,7.0,1160.0,0.0,1958.0,98056.0,-122.17299999999999,1280.0
7946,441500.0,1.75,1010.0,1.5,7.0,1010.0,0.0,1919.0,98105.0,-122.287,1470.0
7947,251000.0,2.0,1650.0,1.0,,1650.0,0.0,1989.0,98038.0,-122.05,
7948,200000.0,1.0,2120.0,1.0,7.0,1220.0,900.0,1942.0,98168.0,-122.29799999999999,1790.0
7949,332000.0,1.0,960.0,1.0,7.0,760.0,200.0,1908.0,98112.0,-122.294,1620.0
7950,401500.0,2.5,1509.0,3.0,8.0,1509.0,0.0,2014.0,98133.0,-122.34,1509.0
7951,585000.0,1.75,2270.0,1.0,8.0,1300.0,970.0,1957.0,,-122.281,2380.0
7952,340000.0,2.5,1954.0,2.0,8.0,1954.0,0.0,2005.0,98055.0,-122.19,1714.0
7953,920000.0,3.5,2800.0,1.0,9.0,2800.0,0.0,2005.0,98053.0,-122.022,
7954,153000.0,1.0,1270.0,1.5,6.0,1270.0,0.0,1944.0,98178.0,-122.241,1110.0
7955,299950.0,2.25,1810.0,1.0,7.0,1080.0,730.0,1986.0,98023.0,,
7956,440000.0,2.5,2410.0,2.0,8.0,2410.0,,1983.0,98058.0,-122.14200000000001,2420.0
7957,293000.0,2.5,1690.0,2.0,7.0,1690.0,,2003.0,98038.0,-122.031,2610.0
7958,203000.0,1.75,1190.0,1.0,7.0,,0.0,1952.0,98178.0,-122.236,1200.0
7959,193000.0,1.75,1280.0,,7.0,1280.0,0.0,1991.0,98002.0,-122.219,1450.0
7960,305000.0,,1460.0,1.0,7.0,1460.0,0.0,1965.0,98155.0,-122.29899999999999,2200.0
7961,495000.0,,1600.0,1.0,8.0,,470.0,1959.0,98125.0,,1090.0
7962,420000.0,1.75,1770.0,1.0,7.0,1130.0,640.0,1952.0,98125.0,-122.315,
7963,569500.0,2.5,2800.0,1.0,8.0,1700.0,1100.0,1971.0,98177.0,-122.368,2460.0
7964,620000.0,2.5,2680.0,2.0,9.0,2680.0,,1989.0,98029.0,-121.992,2810.0
7965,466000.0,1.75,1680.0,1.0,7.0,,0.0,1959.0,98006.0,-122.182,1690.0
7966,355500.0,1.0,1120.0,1.0,7.0,1120.0,0.0,1962.0,98034.0,-122.194,1210.0
7967,687500.0,1.0,1040.0,,6.0,1040.0,0.0,1955.0,98033.0,,1640.0
7968,432100.0,2.25,1790.0,2.0,8.0,1790.0,0.0,1975.0,98052.0,,1780.0
7969,500000.0,2.5,2410.0,1.5,,2410.0,0.0,1976.0,98006.0,-122.12,2420.0
7970,,3.25,3370.0,2.0,8.0,2140.0,1230.0,1988.0,98029.0,-122.015,2990.0
7971,350000.0,1.0,,1.0,6.0,800.0,0.0,1949.0,98118.0,-122.274,1280.0
7972,,1.0,1380.0,1.0,,870.0,510.0,1943.0,98108.0,-122.29299999999999,1450.0
7973,120000.0,1.0,990.0,1.0,4.0,990.0,,1945.0,98042.0,-122.085,1560.0
7974,285000.0,2.5,1800.0,2.0,7.0,1800.0,,1994.0,98022.0,-122.015,1970.0
7975,365000.0,1.5,1820.0,1.0,7.0,,440.0,1955.0,98006.0,-122.14399999999999,1450.0
7976,635000.0,2.5,2620.0,2.0,7.0,2620.0,0.0,2002.0,98053.0,-122.037,2280.0
7977,630000.0,2.5,2290.0,2.0,9.0,2290.0,0.0,2005.0,98029.0,-122.00200000000001,2290.0
7978,,3.0,2200.0,2.0,7.0,2200.0,0.0,1968.0,98103.0,-122.339,1780.0
7979,590000.0,,2940.0,,8.0,1850.0,1090.0,1974.0,98074.0,-122.06200000000001,2030.0
7980,895000.0,1.75,1700.0,,8.0,1260.0,440.0,1950.0,98199.0,-122.397,2200.0
7981,160000.0,1.0,860.0,1.0,6.0,860.0,0.0,1963.0,98030.0,-122.186,1660.0
7982,520000.0,,910.0,1.0,7.0,910.0,0.0,1924.0,98107.0,-122.37,1050.0
7983,432000.0,3.25,2820.0,2.0,8.0,2820.0,0.0,1976.0,,-122.132,2360.0
7984,,1.0,930.0,1.0,5.0,930.0,0.0,1942.0,,-122.18700000000001,930.0
7985,980000.0,2.0,2190.0,2.5,8.0,2190.0,0.0,1910.0,98103.0,-122.329,2190.0
7986,1290000.0,2.5,3430.0,2.0,9.0,3430.0,0.0,2014.0,98033.0,-122.196,1530.0
7987,740000.0,2.75,2560.0,1.0,,1480.0,,,98115.0,,2600.0
7988,230000.0,,,,6.0,770.0,,,98106.0,-122.35799999999999,780.0
7989,3400000.0,4.5,5230.0,2.0,10.0,3740.0,1490.0,2005.0,98040.0,,3670.0
7990,954500.0,2.25,2440.0,1.0,8.0,1830.0,610.0,1974.0,,-122.111,
7991,622000.0,1.5,1650.0,1.5,8.0,1650.0,,1929.0,98122.0,-122.29700000000001,1650.0
7992,90000.0,1.0,,1.0,5.0,780.0,0.0,1905.0,98108.0,-122.321,1150.0
7993,342000.0,3.0,1260.0,3.0,8.0,1260.0,0.0,1998.0,98103.0,-122.34899999999999,1260.0
7994,305000.0,2.5,2320.0,2.0,7.0,2320.0,0.0,2007.0,98042.0,-122.059,2230.0
7995,259900.0,2.75,1560.0,1.0,7.0,1060.0,500.0,1979.0,98001.0,-122.257,2140.0
7996,420000.0,2.0,2330.0,1.5,6.0,1600.0,730.0,1934.0,98146.0,-122.38,1380.0
7997,250000.0,1.0,1400.0,1.5,6.0,1100.0,300.0,1929.0,98168.0,-122.271,2250.0
7998,249950.0,1.5,1450.0,1.0,7.0,1450.0,0.0,1961.0,98198.0,-122.316,1270.0
7999,199000.0,1.0,,1.0,6.0,,150.0,1932.0,98055.0,-122.196,2320.0
8000,,1.0,1120.0,1.0,,1120.0,0.0,1954.0,98146.0,-122.382,1410.0
8001,425000.0,1.5,1970.0,,7.0,1680.0,290.0,1955.0,98155.0,-122.277,2200.0
8002,379500.0,1.0,1110.0,1.0,7.0,1110.0,0.0,1980.0,98052.0,-122.124,1510.0
8003,860000.0,2.5,,2.0,9.0,3070.0,0.0,2009.0,98033.0,-122.17200000000001,2190.0
8004,335000.0,2.5,1940.0,2.0,8.0,1940.0,0.0,2004.0,98058.0,-122.12,2070.0
8005,865000.0,2.5,3050.0,2.0,10.0,3050.0,0.0,,98074.0,-122.089,3543.0
8006,390000.0,1.0,1240.0,1.5,,1240.0,0.0,1902.0,,,
8007,569950.0,4.25,3380.0,2.0,8.0,3380.0,,2014.0,,-122.32799999999999,2790.0
8008,495500.0,2.5,3190.0,2.0,9.0,3190.0,0.0,2006.0,98059.0,-122.14399999999999,2970.0
8009,476500.0,1.75,1670.0,1.0,7.0,1390.0,280.0,1953.0,98118.0,-122.26700000000001,1720.0
8010,261000.0,,1660.0,1.0,7.0,1660.0,0.0,1957.0,98056.0,-122.16799999999999,1380.0
8011,375000.0,2.0,2070.0,1.0,7.0,2070.0,0.0,1955.0,98006.0,-122.14,1300.0
8012,550000.0,2.0,2070.0,1.0,7.0,2070.0,0.0,1955.0,,-122.14,1300.0
8013,230000.0,1.0,1430.0,1.0,7.0,930.0,500.0,1949.0,98118.0,-122.28399999999999,1110.0
8014,526750.0,,2270.0,1.0,,1570.0,700.0,1963.0,98028.0,-122.256,2020.0
8015,606000.0,2.0,1980.0,1.5,6.0,1070.0,910.0,1911.0,98033.0,-122.195,1330.0
8016,368500.0,2.75,,1.0,8.0,1780.0,720.0,1977.0,98031.0,-122.084,2180.0
8017,275000.0,1.0,,1.0,,1230.0,,1973.0,98070.0,,1550.0
8018,342000.0,1.0,1390.0,,7.0,1390.0,0.0,1955.0,98155.0,-122.296,
8019,278100.0,1.75,2120.0,1.0,7.0,1600.0,520.0,1978.0,98023.0,-122.37299999999999,2160.0
8020,450000.0,,1540.0,,7.0,850.0,690.0,1929.0,98126.0,-122.375,1180.0
8021,349950.0,2.5,2000.0,2.0,7.0,2000.0,0.0,2005.0,98058.0,-122.147,2410.0
8022,425000.0,2.5,2400.0,2.0,8.0,2400.0,0.0,2001.0,98038.0,-122.03299999999999,2460.0
8023,435000.0,2.75,2110.0,1.0,7.0,1510.0,,1962.0,98011.0,-122.215,1660.0
8024,460000.0,2.5,,1.0,7.0,1300.0,1250.0,1961.0,98155.0,-122.28399999999999,2080.0
8025,323000.0,1.75,1440.0,1.0,7.0,,0.0,1963.0,98155.0,-122.33200000000001,
8026,,1.0,810.0,1.0,6.0,810.0,0.0,,98106.0,-122.35700000000001,990.0
8027,480000.0,1.75,1170.0,1.0,6.0,690.0,480.0,1924.0,98117.0,-122.359,1240.0
8028,,2.5,3590.0,1.0,9.0,2950.0,640.0,1958.0,98005.0,-122.17299999999999,1620.0
8029,210000.0,1.75,2090.0,,7.0,1280.0,,1956.0,98178.0,-122.265,2190.0
8030,920000.0,4.5,3820.0,2.0,9.0,2830.0,,2000.0,98116.0,-122.385,1750.0
8031,399000.0,1.0,1460.0,1.0,8.0,,0.0,1959.0,98125.0,-122.3,1470.0
8032,631750.0,1.75,,1.0,7.0,1180.0,1180.0,1940.0,98117.0,-122.382,1660.0
8033,184000.0,1.0,1100.0,1.0,6.0,1100.0,0.0,1962.0,98023.0,-122.363,1100.0
8034,333000.0,2.5,,2.0,8.0,,0.0,,98058.0,-122.12799999999999,
8035,218000.0,2.0,1310.0,2.0,6.0,1310.0,0.0,2004.0,98038.0,-122.022,1360.0
8036,258305.0,1.5,750.0,1.0,5.0,,0.0,1919.0,98118.0,,1350.0
8037,775000.0,1.5,1720.0,1.5,8.0,1720.0,0.0,1915.0,98103.0,-122.355,1720.0
8038,515000.0,2.5,3370.0,2.0,,3200.0,170.0,1951.0,,-122.339,1730.0
8039,,1.5,1200.0,2.0,8.0,1000.0,200.0,2015.0,98144.0,-122.29799999999999,1320.0
8040,440000.0,2.5,1830.0,2.5,7.0,1830.0,0.0,1954.0,,-122.322,1340.0
8041,1440000.0,3.5,3870.0,2.0,11.0,2760.0,,2002.0,,-122.31700000000001,2530.0
8042,,2.25,2220.0,2.0,8.0,,600.0,1919.0,98122.0,-122.286,2030.0
8043,480000.0,1.75,2920.0,1.0,8.0,1850.0,1070.0,,98028.0,-122.265,1540.0
8044,420000.0,2.75,2540.0,1.0,8.0,,1020.0,1980.0,98058.0,-122.155,1800.0
8045,408000.0,1.75,1970.0,1.0,7.0,1590.0,380.0,1976.0,98072.0,-122.17200000000001,1790.0
8046,,1.75,,,7.0,1100.0,1070.0,1962.0,98003.0,-122.331,1810.0
8047,1195000.0,3.0,2350.0,2.0,9.0,1560.0,790.0,2001.0,98112.0,-122.279,2000.0
8048,454000.0,2.25,2630.0,2.0,9.0,2630.0,0.0,1979.0,98042.0,-122.149,2270.0
8049,1851000.0,2.5,4120.0,1.0,,2070.0,2050.0,,98006.0,-122.193,
8050,499000.0,2.25,2440.0,2.0,7.0,2440.0,0.0,2007.0,98065.0,-121.89,2440.0
8051,590000.0,3.0,3480.0,2.0,,,0.0,2012.0,98059.0,-122.15299999999999,2800.0
8052,,3.5,1900.0,2.0,,1560.0,340.0,,98108.0,,1360.0
8053,1250000.0,3.25,3160.0,2.0,9.0,3160.0,0.0,2011.0,,-122.238,3450.0
8054,202200.0,1.75,1330.0,1.0,8.0,1330.0,0.0,1979.0,98198.0,-122.32,1220.0
8055,450000.0,2.25,1420.0,,7.0,,460.0,1976.0,98033.0,-122.176,1480.0
8056,435000.0,2.0,,1.5,8.0,2570.0,0.0,1986.0,98038.0,-122.03399999999999,2280.0
8057,550000.0,1.0,1270.0,1.0,5.0,,,1908.0,98042.0,-122.165,1870.0
8058,361000.0,2.25,2470.0,1.0,7.0,1550.0,920.0,1973.0,98178.0,-122.25200000000001,
8059,760000.0,2.25,2590.0,2.0,9.0,2590.0,,1979.0,,-122.162,2620.0
8060,902000.0,2.5,,2.0,9.0,,0.0,2003.0,98033.0,-122.176,2570.0
8061,505000.0,1.75,1240.0,1.5,7.0,1240.0,0.0,1951.0,98116.0,-122.398,
8062,200000.0,1.0,1040.0,1.0,6.0,1040.0,0.0,1961.0,98023.0,-122.335,1040.0
8063,260000.0,2.25,,,7.0,1270.0,1050.0,1967.0,98001.0,-122.28200000000001,1760.0
8064,417000.0,1.0,1190.0,1.5,7.0,1190.0,0.0,1928.0,98117.0,-122.382,1920.0
8065,287500.0,2.25,2030.0,1.0,8.0,1360.0,670.0,,98023.0,-122.391,1720.0
8066,450000.0,1.5,1390.0,1.0,7.0,1390.0,0.0,1961.0,98033.0,-122.196,
8067,825000.0,1.75,2050.0,1.5,8.0,2050.0,0.0,,98119.0,-122.37299999999999,1940.0
8068,1475000.0,3.0,3050.0,2.0,9.0,2330.0,720.0,1926.0,98112.0,-122.28399999999999,3020.0
8069,319950.0,1.0,1240.0,1.5,6.0,1240.0,0.0,1921.0,98118.0,-122.26299999999999,1520.0
8070,682000.0,2.5,3030.0,2.0,9.0,3030.0,0.0,,98072.0,-122.11200000000001,2600.0
8071,560000.0,1.75,1930.0,1.0,8.0,1130.0,800.0,1956.0,98119.0,-122.375,1870.0
8072,350000.0,1.75,1490.0,1.0,7.0,1490.0,0.0,1985.0,98155.0,-122.32600000000001,
8073,270000.0,2.0,1510.0,,7.0,1510.0,0.0,1995.0,98022.0,-122.00299999999999,
8074,284000.0,1.75,1320.0,1.0,7.0,1320.0,0.0,1990.0,98092.0,-122.12899999999999,1660.0
8075,,2.5,2330.0,,8.0,2330.0,0.0,2004.0,,-122.184,
8076,,,2240.0,1.0,7.0,1120.0,1120.0,1956.0,98106.0,-122.365,1340.0
8077,540000.0,2.5,2050.0,2.0,8.0,2050.0,0.0,,98077.0,-122.022,2240.0
8078,380000.0,1.5,1680.0,1.0,7.0,1130.0,550.0,,98177.0,-122.361,1770.0
8079,522500.0,2.75,2200.0,1.5,7.0,2200.0,0.0,1971.0,98014.0,,1710.0
8080,118000.0,,,1.0,6.0,670.0,0.0,1978.0,98038.0,-122.056,1600.0
8081,280400.0,1.75,1730.0,,7.0,1010.0,720.0,1968.0,98003.0,-122.315,1620.0
8082,710000.0,2.75,2710.0,1.5,8.0,1690.0,1020.0,1995.0,98075.0,-122.046,2110.0
8083,720000.0,3.25,3410.0,2.0,8.0,3410.0,0.0,1993.0,98014.0,-121.868,1660.0
8084,787000.0,,1330.0,1.0,8.0,1330.0,0.0,1961.0,98004.0,-122.195,1690.0
8085,537000.0,2.5,1990.0,2.0,,1990.0,0.0,2012.0,,-122.178,1990.0
8086,,1.5,1900.0,1.0,7.0,1500.0,,1916.0,98144.0,-122.29299999999999,2130.0
8087,154200.0,1.0,,1.0,6.0,910.0,400.0,1948.0,98146.0,,1310.0
8088,238000.0,2.5,1690.0,1.0,7.0,1080.0,610.0,1979.0,98023.0,-122.368,1690.0
8089,285650.0,1.0,1040.0,1.0,7.0,1040.0,0.0,1953.0,98155.0,-122.302,1420.0
8090,485500.0,1.5,1340.0,2.0,8.0,1190.0,150.0,2006.0,98122.0,-122.309,1460.0
8091,315000.0,1.0,1120.0,1.0,7.0,1120.0,0.0,1942.0,,-122.31,1320.0
8092,4668000.0,6.75,,1.0,12.0,4820.0,4820.0,1983.0,98040.0,-122.21,3270.0
8093,,2.0,2310.0,2.0,7.0,2310.0,0.0,1965.0,98033.0,-122.17399999999999,1430.0
8094,,2.5,2190.0,2.0,8.0,2190.0,0.0,1994.0,,,2460.0
8095,526000.0,3.25,1220.0,2.0,8.0,930.0,290.0,2014.0,98105.0,-122.31700000000001,1303.0
8096,480000.0,1.5,,1.0,7.0,1060.0,140.0,1910.0,98115.0,,1410.0
8097,,,3840.0,2.0,9.0,3840.0,0.0,1996.0,98077.0,-122.035,3810.0
8098,640000.0,2.5,2460.0,1.0,8.0,1560.0,900.0,1965.0,98177.0,-122.361,1830.0
8099,279000.0,2.5,1630.0,1.0,8.0,1320.0,310.0,1985.0,98042.0,-122.15899999999999,1650.0
8100,303000.0,2.0,970.0,1.0,6.0,970.0,0.0,,98146.0,-122.37200000000001,1850.0
8101,315000.0,2.0,1780.0,1.5,6.0,930.0,850.0,1918.0,98178.0,-122.26299999999999,1910.0
8102,336500.0,1.75,1760.0,1.0,7.0,1080.0,680.0,1979.0,98058.0,-122.148,1830.0
8103,163250.0,1.0,770.0,1.0,6.0,770.0,,,98118.0,-122.275,1140.0
8104,444950.0,1.0,1760.0,1.0,7.0,1050.0,710.0,1962.0,98011.0,-122.2,2060.0
8105,285000.0,,,2.0,7.0,990.0,0.0,1998.0,98144.0,-122.29700000000001,1260.0
8106,370000.0,1.0,1250.0,1.0,7.0,940.0,310.0,1938.0,98115.0,-122.325,2030.0
8107,330000.0,2.25,1440.0,2.0,7.0,1440.0,0.0,1997.0,98106.0,-122.35600000000001,1530.0
8108,395000.0,2.0,1960.0,1.0,7.0,980.0,980.0,1950.0,98108.0,-122.32,1240.0
8109,440000.0,3.0,2510.0,1.0,7.0,1460.0,,1944.0,98108.0,-122.304,1390.0
8110,,,2920.0,2.0,8.0,2920.0,0.0,2012.0,98059.0,-122.14399999999999,3030.0
8111,435000.0,2.5,1730.0,,8.0,1730.0,0.0,1991.0,98045.0,-121.709,1750.0
8112,299950.0,,1570.0,2.0,7.0,1570.0,0.0,,98019.0,-121.984,1970.0
8113,,,970.0,1.0,7.0,970.0,0.0,1944.0,98199.0,-122.4,1340.0
8114,380000.0,3.0,2800.0,2.0,8.0,2800.0,0.0,2002.0,98038.0,-122.012,3610.0
8115,333000.0,2.0,1580.0,2.0,6.0,1580.0,0.0,1906.0,98144.0,-122.302,1190.0
8116,499000.0,1.0,1220.0,1.0,7.0,920.0,300.0,1926.0,98117.0,-122.365,1270.0
8117,386000.0,1.5,1550.0,1.0,,1330.0,220.0,1980.0,98118.0,-122.286,1150.0
8118,320600.0,2.0,1220.0,1.0,6.0,720.0,500.0,1947.0,98166.0,-122.352,1640.0
8119,285000.0,2.0,1651.0,1.0,6.0,1651.0,0.0,1946.0,98070.0,,1510.0
8120,450000.0,4.0,3150.0,2.0,8.0,3150.0,0.0,2013.0,98118.0,-122.279,1880.0
8121,175000.0,1.0,800.0,,5.0,800.0,0.0,1933.0,,-122.22399999999999,1220.0
8122,544800.0,2.75,3190.0,2.0,9.0,3190.0,0.0,2004.0,98058.0,-122.119,3100.0
8123,220000.0,1.75,1720.0,1.0,7.0,1140.0,580.0,1981.0,98092.0,,1120.0
8124,374000.0,2.25,1100.0,2.0,,1100.0,,2009.0,98118.0,-122.289,1100.0
8125,200000.0,2.0,1010.0,1.0,7.0,1010.0,0.0,1984.0,98031.0,-122.181,1540.0
8126,259950.0,2.0,,,7.0,1010.0,0.0,1984.0,98031.0,-122.181,
8127,,2.75,,1.0,7.0,1140.0,620.0,1971.0,98023.0,,1800.0
